time	V(n002)	V(n002)/V(n012)	V(n012)
Step Information: Temp=10  (Run: 1/8)
1.677714113511783e-005	-7.997315e+000	5.901244e+001	-1.355191e-001
1.679070883630367e-005	-7.997313e+000	5.916083e+001	-1.351792e-001
1.680323338343715e-005	-7.997312e+000	5.929848e+001	-1.348654e-001
1.681630248918941e-005	-7.997310e+000	5.944280e+001	-1.345379e-001
1.682845480095564e-005	-7.997308e+000	5.957762e+001	-1.342334e-001
1.684444561121302e-005	-7.997305e+000	5.975598e+001	-1.338327e-001
1.686151707805308e-005	-7.997303e+000	5.994757e+001	-1.334049e-001
1.688930370060939e-005	-7.997298e+000	6.026206e+001	-1.327087e-001
1.692711180310835e-005	-7.997293e+000	6.069531e+001	-1.317613e-001
1.695717779312723e-005	-7.997288e+000	6.104431e+001	-1.310079e-001
1.698733559588188e-005	-7.997283e+000	6.139844e+001	-1.302522e-001
1.702237352135787e-005	-7.997277e+000	6.181506e+001	-1.293743e-001
1.706078166190917e-005	-7.997272e+000	6.227832e+001	-1.284118e-001
1.710385805626684e-005	-7.997264e+000	6.280619e+001	-1.273324e-001
1.716303883318488e-005	-7.997255e+000	6.354619e+001	-1.258495e-001
1.721471666383183e-005	-7.997247e+000	6.420679e+001	-1.245545e-001
1.727224437526692e-005	-7.997238e+000	6.495851e+001	-1.231130e-001
1.733574207617285e-005	-7.997228e+000	6.580894e+001	-1.215219e-001
1.740610154825529e-005	-7.997217e+000	6.677768e+001	-1.197588e-001
1.749782365599516e-005	-7.997202e+000	6.808421e+001	-1.174605e-001
1.759622442571483e-005	-7.997187e+000	6.954394e+001	-1.149947e-001
1.764467174468427e-005	-7.997179e+000	7.028588e+001	-1.137807e-001
1.767257446465496e-005	-7.997175e+000	7.072043e+001	-1.130815e-001
1.768660228558214e-005	-7.997172e+000	7.094092e+001	-1.127300e-001
1.769326818252352e-005	-7.997169e+000	7.104618e+001	-1.125630e-001
1.769547835930033e-005	-7.997169e+000	7.108114e+001	-1.125076e-001
1.769766735231518e-005	-7.997168e+000	7.111581e+001	-1.124527e-001
1.769842700612500e-005	-7.997168e+000	7.112785e+001	-1.124337e-001
1.769952046484880e-005	-7.997168e+000	7.114519e+001	-1.124063e-001
1.770069836252939e-005	-7.997167e+000	7.116388e+001	-1.123768e-001
1.770265745654623e-005	-7.997167e+000	7.119498e+001	-1.123277e-001
1.770448985006832e-005	-7.997167e+000	7.122409e+001	-1.122818e-001
1.770728357998030e-005	-7.997166e+000	7.126852e+001	-1.122118e-001
1.771043354717138e-005	-7.997166e+000	7.131869e+001	-1.121328e-001
1.771598497355961e-005	-7.997165e+000	7.140726e+001	-1.119937e-001
1.772187836324305e-005	-7.997164e+000	7.150153e+001	-1.118460e-001
1.772979883632504e-005	-7.997162e+000	7.162862e+001	-1.116476e-001
1.773812002106539e-005	-7.997161e+000	7.176264e+001	-1.114391e-001
1.774931852208047e-005	-7.997159e+000	7.194378e+001	-1.111585e-001
1.776014073300749e-005	-7.997158e+000	7.211971e+001	-1.108873e-001
1.777638288578892e-005	-7.997155e+000	7.238536e+001	-1.104803e-001
1.779256672343966e-005	-7.997152e+000	7.265202e+001	-1.100747e-001
1.781433876426159e-005	-7.997149e+000	7.301388e+001	-1.095292e-001
1.783692064805171e-005	-7.997145e+000	7.339301e+001	-1.089633e-001
1.785545260803548e-005	-7.997142e+000	7.370711e+001	-1.084989e-001
1.787209703085248e-005	-7.997140e+000	7.399152e+001	-1.080818e-001
1.788768372519867e-005	-7.997137e+000	7.425984e+001	-1.076913e-001
1.790182012796331e-005	-7.997135e+000	7.450490e+001	-1.073370e-001
1.791672354196072e-005	-7.997133e+000	7.476501e+001	-1.069636e-001
1.793237266807277e-005	-7.997130e+000	7.504008e+001	-1.065714e-001
1.795678554719219e-005	-7.997126e+000	7.547328e+001	-1.059597e-001
1.799492612264814e-005	-7.997120e+000	7.616018e+001	-1.050040e-001
1.802118081204264e-005	-7.997116e+000	7.664033e+001	-1.043461e-001
1.804421846785111e-005	-7.997112e+000	7.706666e+001	-1.037688e-001
1.806885176489274e-005	-7.997108e+000	7.752780e+001	-1.031515e-001
1.809623478819552e-005	-7.997104e+000	7.804693e+001	-1.024653e-001
1.812422940392962e-005	-7.997099e+000	7.858490e+001	-1.017638e-001
1.815908573879271e-005	-7.997094e+000	7.926518e+001	-1.008904e-001
1.818993869649605e-005	-7.997089e+000	7.987724e+001	-1.001172e-001
1.822330864004705e-005	-7.997084e+000	8.054996e+001	-9.928104e-002
1.826319199606697e-005	-7.997077e+000	8.136899e+001	-9.828163e-002
1.830531961909509e-005	-7.997070e+000	8.225241e+001	-9.722597e-002
1.836607208786257e-005	-7.997061e+000	8.356071e+001	-9.570360e-002
1.841329544264665e-005	-7.997053e+000	8.460677e+001	-9.452025e-002
1.847241377949771e-005	-7.997044e+000	8.595384e+001	-9.303882e-002
1.853676822834037e-005	-7.997034e+000	8.746984e+001	-9.142618e-002
1.862227550418086e-005	-7.997020e+000	8.956887e+001	-8.928347e-002
1.872517028330920e-005	-7.997003e+000	9.223226e+001	-8.670505e-002
1.883878581344159e-005	-7.996985e+000	9.536345e+001	-8.385797e-002
1.898015046046026e-005	-7.996963e+000	9.956935e+001	-8.031551e-002
1.913484199932189e-005	-7.996938e+000	1.046185e+002	-7.643908e-002
1.944422507704513e-005	-7.996888e+000	1.164265e+002	-6.868614e-002
1.981960285631869e-005	-7.996828e+000	1.349007e+002	-5.927937e-002
2.000000000000000e-005	-7.996799e+000	1.460371e+002	-5.475869e-002
2.000067006613650e-005	-7.996799e+000	1.460120e+002	-5.476808e-002
2.000201019840949e-005	-7.996799e+000	1.459377e+002	-5.479597e-002
2.000469046295546e-005	-7.996799e+000	1.457339e+002	-5.487261e-002
2.000751102365428e-005	-7.996798e+000	1.455064e+002	-5.495838e-002
2.001068991010680e-005	-7.996798e+000	1.453100e+002	-5.503269e-002
2.001450132067001e-005	-7.996797e+000	1.452273e+002	-5.506401e-002
2.001955182223361e-005	-7.996796e+000	1.453777e+002	-5.500704e-002
2.002632568973651e-005	-7.996795e+000	1.459146e+002	-5.480464e-002
2.003691494577763e-005	-7.996793e+000	1.470442e+002	-5.438359e-002
2.004958339538059e-005	-7.996791e+000	1.483072e+002	-5.392044e-002
2.006246969988662e-005	-7.996789e+000	1.491672e+002	-5.360958e-002
2.007559006455831e-005	-7.996787e+000	1.495683e+002	-5.346579e-002
2.008571429512255e-005	-7.996786e+000	1.496404e+002	-5.344002e-002
2.009511517784259e-005	-7.996784e+000	1.496090e+002	-5.345121e-002
2.010461501713809e-005	-7.996782e+000	1.495571e+002	-5.346976e-002
2.011628197503978e-005	-7.996781e+000	1.495071e+002	-5.348764e-002
2.013015034735948e-005	-7.996778e+000	1.494785e+002	-5.349786e-002
2.014788912384856e-005	-7.996776e+000	1.494735e+002	-5.349962e-002
2.016203216335285e-005	-7.996773e+000	1.494807e+002	-5.349701e-002
2.017453104472678e-005	-7.996771e+000	1.494881e+002	-5.349437e-002
2.018710065180847e-005	-7.996769e+000	1.494927e+002	-5.349270e-002
2.019886311376009e-005	-7.996768e+000	1.494948e+002	-5.349195e-002
2.021071260219305e-005	-7.996766e+000	1.494954e+002	-5.349170e-002
2.022257553919856e-005	-7.996764e+000	1.494955e+002	-5.349166e-002
2.023583686673531e-005	-7.996761e+000	1.494955e+002	-5.349166e-002
2.024896801682339e-005	-7.996759e+000	1.494955e+002	-5.349164e-002
2.026833541128153e-005	-7.996757e+000	1.494956e+002	-5.349158e-002
2.029632272456448e-005	-7.996752e+000	1.494958e+002	-5.349149e-002
2.032156090795562e-005	-7.996748e+000	1.494959e+002	-5.349144e-002
2.033820612685825e-005	-7.996745e+000	1.494959e+002	-5.349141e-002
2.035003370632173e-005	-7.996743e+000	1.494958e+002	-5.349141e-002
2.036099172663645e-005	-7.996741e+000	1.494958e+002	-5.349140e-002
2.037300424390015e-005	-7.996739e+000	1.494958e+002	-5.349139e-002
2.038416868571960e-005	-7.996738e+000	1.494958e+002	-5.349138e-002
2.039992585096874e-005	-7.996735e+000	1.494958e+002	-5.349138e-002
2.041620446479348e-005	-7.996733e+000	1.494958e+002	-5.349137e-002
2.043294794721174e-005	-7.996730e+000	1.494957e+002	-5.349135e-002
2.044530898335001e-005	-7.996728e+000	1.494957e+002	-5.349135e-002
2.045799386483602e-005	-7.996726e+000	1.494957e+002	-5.349134e-002
2.047207804899038e-005	-7.996724e+000	1.494957e+002	-5.349133e-002
2.048761862081764e-005	-7.996721e+000	1.494957e+002	-5.349132e-002
2.050024126132976e-005	-7.996719e+000	1.494957e+002	-5.349131e-002
2.051204105076473e-005	-7.996717e+000	1.494956e+002	-5.349131e-002
2.052385781100461e-005	-7.996716e+000	1.494956e+002	-5.349130e-002
2.053833114527391e-005	-7.996713e+000	1.494956e+002	-5.349129e-002
2.055901706008447e-005	-7.996710e+000	1.494956e+002	-5.349128e-002
2.058479752805984e-005	-7.996706e+000	1.494955e+002	-5.349127e-002
2.060043175779393e-005	-7.996703e+000	1.494955e+002	-5.349126e-002
2.061254950686870e-005	-7.996701e+000	1.494955e+002	-5.349125e-002
2.062337730605040e-005	-7.996699e+000	1.494955e+002	-5.349125e-002
2.063557599249784e-005	-7.996697e+000	1.494955e+002	-5.349124e-002
2.064930694505789e-005	-7.996696e+000	1.494954e+002	-5.349123e-002
2.066307393508294e-005	-7.996693e+000	1.494954e+002	-5.349122e-002
2.068074114647452e-005	-7.996690e+000	1.494954e+002	-5.349121e-002
2.070228785582157e-005	-7.996687e+000	1.494954e+002	-5.349120e-002
2.072504043928442e-005	-7.996683e+000	1.494953e+002	-5.349119e-002
2.074164634140214e-005	-7.996681e+000	1.494953e+002	-5.349118e-002
2.075578867083104e-005	-7.996678e+000	1.494953e+002	-5.349117e-002
2.076993490744491e-005	-7.996676e+000	1.494953e+002	-5.349116e-002
2.078695078904266e-005	-7.996674e+000	1.494953e+002	-5.349115e-002
2.080349163118655e-005	-7.996671e+000	1.494952e+002	-5.349115e-002
2.082327723393861e-005	-7.996667e+000	1.494952e+002	-5.349113e-002
2.084595178181442e-005	-7.996664e+000	1.494952e+002	-5.349112e-002
2.086332831288590e-005	-7.996661e+000	1.494951e+002	-5.349111e-002
2.087927586956865e-005	-7.996659e+000	1.494951e+002	-5.349110e-002
2.089629017901459e-005	-7.996656e+000	1.494951e+002	-5.349109e-002
2.091530714797274e-005	-7.996653e+000	1.494951e+002	-5.349108e-002
2.093581734247478e-005	-7.996650e+000	1.494950e+002	-5.349107e-002
2.095728911326873e-005	-7.996646e+000	1.494950e+002	-5.349106e-002
2.098282423122330e-005	-7.996642e+000	1.494950e+002	-5.349104e-002
2.101051923225384e-005	-7.996637e+000	1.494949e+002	-5.349103e-002
2.103139431429950e-005	-7.996634e+000	1.494949e+002	-5.349102e-002
2.105261129844776e-005	-7.996631e+000	1.494949e+002	-5.349100e-002
2.107855599734145e-005	-7.996627e+000	1.494948e+002	-5.349099e-002
2.110399343180883e-005	-7.996623e+000	1.494948e+002	-5.349098e-002
2.113797890748978e-005	-7.996617e+000	1.494948e+002	-5.349096e-002
2.116165995954583e-005	-7.996614e+000	1.494947e+002	-5.349094e-002
2.118551467762295e-005	-7.996610e+000	1.494947e+002	-5.349093e-002
2.121417333779232e-005	-7.996605e+000	1.494946e+002	-5.349091e-002
2.124557006968124e-005	-7.996600e+000	1.494946e+002	-5.349090e-002
2.128385055485854e-005	-7.996594e+000	1.494945e+002	-5.349087e-002
2.131416833940185e-005	-7.996589e+000	1.494945e+002	-5.349086e-002
2.134454045162317e-005	-7.996584e+000	1.494945e+002	-5.349084e-002
2.138586344469449e-005	-7.996578e+000	1.494944e+002	-5.349082e-002
2.142547848288596e-005	-7.996571e+000	1.494943e+002	-5.349080e-002
2.146809202533768e-005	-7.996564e+000	1.494943e+002	-5.349077e-002
2.150871565153279e-005	-7.996558e+000	1.494942e+002	-5.349075e-002
2.155927624509399e-005	-7.996550e+000	1.494941e+002	-5.349072e-002
2.161568610046069e-005	-7.996541e+000	1.494941e+002	-5.349069e-002
2.166281658989377e-005	-7.996533e+000	1.494940e+002	-5.349066e-002
2.173103057942553e-005	-7.996522e+000	1.494939e+002	-5.349062e-002
2.179904878575661e-005	-7.996511e+000	1.494938e+002	-5.349059e-002
2.186738455842311e-005	-7.996500e+000	1.494937e+002	-5.349055e-002
2.194662432593320e-005	-7.996488e+000	1.494936e+002	-5.349050e-002
2.202593175017506e-005	-7.996475e+000	1.494935e+002	-5.349046e-002
2.212512225532016e-005	-7.996459e+000	1.494933e+002	-5.349040e-002
2.223232882486021e-005	-7.996442e+000	1.494932e+002	-5.349034e-002
2.235501838117549e-005	-7.996422e+000	1.494930e+002	-5.349027e-002
2.249938114374925e-005	-7.996399e+000	1.494928e+002	-5.349019e-002
2.265737247948103e-005	-7.996374e+000	1.494926e+002	-5.349011e-002
2.293734429591001e-005	-7.996329e+000	1.494922e+002	-5.348995e-002
2.324315969316147e-005	-7.996280e+000	1.494918e+002	-5.348977e-002
2.356451852980613e-005	-7.996229e+000	1.494913e+002	-5.348960e-002
2.402331706703891e-005	-7.996156e+000	1.494906e+002	-5.348934e-002
2.464336333792341e-005	-7.996057e+000	1.494898e+002	-5.348899e-002
2.588345587969240e-005	-7.995858e+000	1.494880e+002	-5.348829e-002
3.872712267077410e-005	-7.993803e+000	1.494697e+002	-5.348108e-002
4.499944396729906e-005	-7.992799e+000	1.494608e+002	-5.347756e-002
5.386615203959141e-005	-7.991381e+000	1.494482e+002	-5.347257e-002
6.720359369361928e-005	-7.989247e+000	1.494293e+002	-5.346508e-002
8.956151041991938e-005	-7.985670e+000	1.493975e+002	-5.345251e-002
1.310493155641924e-004	-7.979032e+000	1.493385e+002	-5.342918e-002
1.684211827692173e-004	-7.973052e+000	1.492853e+002	-5.340814e-002
2.024477481526087e-004	-7.967607e+000	1.492370e+002	-5.338897e-002
2.389467448874107e-004	-7.961768e+000	1.491851e+002	-5.336840e-002
2.747736464521225e-004	-7.956036e+000	1.491341e+002	-5.334819e-002
3.116372460011869e-004	-7.950137e+000	1.490817e+002	-5.332739e-002
3.473068159951854e-004	-7.944430e+000	1.490310e+002	-5.330724e-002
3.835275209143770e-004	-7.938635e+000	1.489795e+002	-5.328676e-002
4.188690721974651e-004	-7.932980e+000	1.489292e+002	-5.326678e-002
4.543904029334766e-004	-7.927297e+000	1.488787e+002	-5.324667e-002
4.889029993465893e-004	-7.921775e+000	1.488297e+002	-5.322712e-002
5.229217568513755e-004	-7.916332e+000	1.487813e+002	-5.320784e-002
5.553525166856657e-004	-7.911143e+000	1.487352e+002	-5.318945e-002
5.826190362800936e-004	-7.906780e+000	1.486964e+002	-5.317398e-002
6.066230565264205e-004	-7.902940e+000	1.486623e+002	-5.316035e-002
6.307108879284647e-004	-7.899086e+000	1.486280e+002	-5.314667e-002
6.533153533271212e-004	-7.895469e+000	1.485959e+002	-5.313382e-002
6.843059437614113e-004	-7.890511e+000	1.485519e+002	-5.311620e-002
7.209110948134999e-004	-7.884654e+000	1.484998e+002	-5.309537e-002
7.674075410098208e-004	-7.877214e+000	1.484337e+002	-5.306889e-002
8.199114211662424e-004	-7.868814e+000	1.483591e+002	-5.303897e-002
8.850950555725243e-004	-7.858384e+000	1.482665e+002	-5.300177e-002
9.615477474911023e-004	-7.846152e+000	1.481578e+002	-5.295807e-002
1.185664387346166e-003	-7.810293e+000	1.478394e+002	-5.282959e-002
9.833211443161334e-003	-6.426686e+000	1.356362e+002	-4.738178e-002
1.657149269316135e-002	-5.348561e+000	1.264918e+002	-4.228385e-002
2.184493019316136e-002	-4.504811e+000	1.199873e+002	-3.754406e-002
2.623946144316137e-002	-3.801686e+000	1.156111e+002	-3.288340e-002
2.975508644316138e-002	-3.239186e+000	1.136206e+002	-2.850880e-002
3.239180519316137e-002	-2.817311e+000	1.139868e+002	-2.471612e-002
3.473555519316135e-002	-2.442311e+000	1.171105e+002	-2.085475e-002
3.649336769316133e-002	-2.161061e+000	1.230225e+002	-1.756639e-002
3.795821144316132e-002	-1.926686e+000	1.328837e+002	-1.449904e-002
3.913008644316131e-002	-1.739186e+000	1.476374e+002	-1.178012e-002
4.000899269316130e-002	-1.598561e+000	1.673120e+002	-9.554369e-003
4.088789894316129e-002	-1.457936e+000	2.042275e+002	-7.138785e-003
4.147383644316129e-002	-1.364186e+000	2.523418e+002	-5.406104e-003
4.205977394316128e-002	-1.270436e+000	3.567593e+002	-3.561045e-003
4.235274269316128e-002	-1.223561e+000	4.721045e+002	-2.591717e-003
4.264571144316127e-002	-1.176686e+000	7.408329e+002	-1.588329e-003
4.293868019316127e-002	-1.129811e+000	2.059990e+003	-5.484547e-004
4.323164894316127e-002	-1.082936e+000	-2.040987e+003	5.305943e-004
4.352461769316127e-002	-1.036061e+000	-6.272278e+002	1.651810e-003
4.381758644316126e-002	-9.891861e-001	-3.509581e+002	2.818531e-003
4.411055519316126e-002	-9.423111e-001	-2.335634e+002	4.034499e-003
4.440352394316126e-002	-8.954361e-001	-1.688252e+002	5.303925e-003
4.469649269316126e-002	-8.485611e-001	-1.279578e+002	6.631569e-003
4.498946144316125e-002	-8.016861e-001	-9.992553e+001	8.022835e-003
4.528243019316125e-002	-7.548111e-001	-7.958871e+001	9.483896e-003
4.557539894316125e-002	-7.079361e-001	-6.423034e+001	1.102183e-002
4.586836769316124e-002	-6.610611e-001	-5.227916e+001	1.264483e-002
4.616133644316124e-002	-6.141861e-001	-4.276350e+001	1.436239e-002
4.645430519316124e-002	-5.673111e-001	-3.505026e+001	1.618565e-002
4.674727394316124e-002	-5.204361e-001	-2.870941e+001	1.812772e-002
4.704024269316123e-002	-4.735611e-001	-2.343874e+001	2.020421e-002
4.733321144316123e-002	-4.266861e-001	-1.901975e+001	2.243385e-002
4.762618019316123e-002	-3.798111e-001	-1.529073e+001	2.483931e-002
4.791914894316122e-002	-3.329361e-001	-1.212954e+001	2.744837e-002
4.821211769316122e-002	-2.860611e-001	-9.442391e+000	3.029541e-002
4.850508644316122e-002	-2.391861e-001	-7.156220e+000	3.342353e-002
4.879805519316122e-002	-1.923112e-001	-5.213459e+000	3.688744e-002
4.909102394316121e-002	-1.454362e-001	-3.568334e+000	4.075744e-002
4.938399269316121e-002	-9.856116e-002	-2.184179e+000	4.512503e-002
4.967696144316121e-002	-5.168616e-002	-1.031447e+000	5.011035e-002
4.996993019316121e-002	-4.811164e-003	-8.611099e-002	5.587166e-002
5.026289894316120e-002	4.206383e-002	6.717813e-001	6.261536e-002
5.055586769316120e-002	8.893882e-002	1.259736e+000	7.060115e-002
5.084883644316120e-002	1.358138e-001	1.694830e+000	8.013417e-002
5.114180519316119e-002	1.826888e-001	1.996680e+000	9.149629e-002
5.143477394316119e-002	2.295638e-001	2.189860e+000	1.048303e-001
5.172774269316119e-002	2.764387e-001	2.302591e+000	1.200555e-001
5.202071144316119e-002	3.233132e-001	2.362523e+000	1.368508e-001
5.231368019316118e-002	3.701852e-001	2.391965e+000	1.547620e-001
5.260664894316118e-002	4.170440e-001	2.405624e+000	1.733620e-001
5.289961769316118e-002	4.638623e-001	2.411952e+000	1.923182e-001
5.306804152340892e-002	4.907208e-001	2.413807e+000	2.032975e-001
5.319929322368760e-002	5.115793e-001	2.414656e+000	2.118643e-001
5.330942880122549e-002	5.290022e-001	2.415136e+000	2.190363e-001
5.343630994536020e-002	5.489699e-001	2.415520e+000	2.272678e-001
5.355365333179749e-002	5.673223e-001	2.415759e+000	2.348423e-001
5.375877474154041e-002	5.991811e-001	2.416007e+000	2.480047e-001
5.405174349154041e-002	6.444090e-001	2.416184e+000	2.667052e-001
5.434471224154040e-002	6.894304e-001	2.416251e+000	2.853306e-001
5.463768099154040e-002	7.343290e-001	2.416262e+000	3.039112e-001
5.493064974154040e-002	7.791776e-001	2.416249e+000	3.224741e-001
5.522361849154039e-002	8.240345e-001	2.416227e+000	3.410418e-001
5.551658724154039e-002	8.689931e-001	2.416204e+000	3.596522e-001
5.580955599154039e-002	9.142858e-001	2.416186e+000	3.784004e-001
5.602470185310701e-002	9.480367e-001	2.416175e+000	3.923708e-001
5.620853388202697e-002	9.772716e-001	2.416164e+000	4.044724e-001
5.641139882033771e-002	1.009703e+000	2.416149e+000	4.178979e-001
5.664545876594566e-002	1.047149e+000	2.416131e+000	4.333991e-001
5.690572277199045e-002	1.088791e+000	2.416113e+000	4.506374e-001
6.159322277199041e-002	1.838789e+000	2.415931e+000	7.611096e-001
6.569478527199037e-002	2.495037e+000	2.415866e+000	1.032771e+000
6.628072277199036e-002	2.588787e+000	2.415860e+000	1.071580e+000
6.774556652199035e-002	2.823161e+000	2.415845e+000	1.168602e+000
6.862447277199034e-002	2.963785e+000	2.415838e+000	1.226815e+000
6.891744152199034e-002	3.010660e+000	2.415835e+000	1.246219e+000
6.921041027199033e-002	3.057535e+000	2.415833e+000	1.265623e+000
6.950337902199033e-002	3.104410e+000	2.415831e+000	1.285028e+000
6.979634777199033e-002	3.151285e+000	2.415829e+000	1.304432e+000
7.008931652199033e-002	3.198160e+000	2.415827e+000	1.323836e+000
7.038228527199032e-002	3.245035e+000	2.415825e+000	1.343241e+000
7.067525402199032e-002	3.291909e+000	2.415823e+000	1.362645e+000
7.086726407538019e-002	3.322631e+000	2.415822e+000	1.375362e+000
7.105561672189377e-002	3.352767e+000	2.415821e+000	1.387838e+000
7.134858547189377e-002	3.399642e+000	2.415819e+000	1.407242e+000
7.164155422189376e-002	3.446517e+000	2.415818e+000	1.426646e+000
7.193452297189376e-002	3.493392e+000	2.415816e+000	1.446051e+000
7.222749172189376e-002	3.540267e+000	2.415814e+000	1.465455e+000
7.281342922189375e-002	3.634017e+000	2.415811e+000	1.504263e+000
7.369233547189374e-002	3.774641e+000	2.415807e+000	1.562476e+000
7.486421047189373e-002	3.962141e+000	2.415802e+000	1.640093e+000
7.691499172189371e-002	4.290265e+000	2.415794e+000	1.775923e+000
8.013764797189368e-002	4.805889e+000	2.415784e+000	1.989370e+000
8.541108547189363e-002	5.649638e+000	2.415773e+000	2.338646e+000
9.449311672189355e-002	7.102761e+000	2.415761e+000	2.940175e+000
9.970703125000001e-002	7.936987e+000	2.415759e+000	3.285505e+000
1.000000000000000e-001	7.983860e+000	2.415758e+000	3.304909e+000
1.000292968750000e-001	7.983861e+000	2.415722e+000	3.304959e+000
1.000878906250000e-001	7.983862e+000	2.415703e+000	3.304986e+000
1.002050781250000e-001	7.983862e+000	2.415703e+000	3.304986e+000
1.004268054801783e-001	7.983862e+000	2.415703e+000	3.304986e+000
1.007197742301783e-001	7.983862e+000	2.415703e+000	3.304986e+000
1.010127429801783e-001	7.983862e+000	2.415703e+000	3.304986e+000
2.000000000000000e-001	7.983862e+000	2.415702e+000	3.304986e+000
2.000292968750000e-001	7.979175e+000	2.415666e+000	3.303095e+000
2.000878906250000e-001	7.969800e+000	2.415646e+000	3.299241e+000
2.002050781250000e-001	7.951049e+000	2.415646e+000	3.291479e+000
2.004394531250000e-001	7.913549e+000	2.415646e+000	3.275955e+000
2.007324218750000e-001	7.866674e+000	2.415646e+000	3.256551e+000
2.118652343750005e-001	6.085426e+000	2.415637e+000	2.519181e+000
2.180175781250007e-001	5.101053e+000	2.415625e+000	2.111690e+000
2.218261718750008e-001	4.491679e+000	2.415615e+000	1.859435e+000
2.244628906250009e-001	4.069805e+000	2.415606e+000	1.684796e+000
2.262207031250010e-001	3.788555e+000	2.415599e+000	1.568371e+000
2.270996093750010e-001	3.647930e+000	2.415595e+000	1.510158e+000
2.276855468750011e-001	3.554181e+000	2.415592e+000	1.471350e+000
2.282714843750011e-001	3.460431e+000	2.415589e+000	1.432541e+000
2.285644531250011e-001	3.413556e+000	2.415587e+000	1.413137e+000
2.288574218750011e-001	3.366681e+000	2.415585e+000	1.393733e+000
2.291503906250011e-001	3.319806e+000	2.415584e+000	1.374329e+000
2.294433593750011e-001	3.272931e+000	2.415582e+000	1.354925e+000
2.297363281250011e-001	3.226057e+000	2.415580e+000	1.335521e+000
2.300292968750012e-001	3.179182e+000	2.415578e+000	1.316116e+000
2.303222656250012e-001	3.132307e+000	2.415576e+000	1.296712e+000
2.306152343750012e-001	3.085432e+000	2.415574e+000	1.277308e+000
2.309082031250012e-001	3.038557e+000	2.415572e+000	1.257904e+000
2.312011718750012e-001	2.991682e+000	2.415570e+000	1.238500e+000
2.314941406250012e-001	2.944808e+000	2.415568e+000	1.219095e+000
2.317871093750012e-001	2.897933e+000	2.415565e+000	1.199691e+000
2.323730468750012e-001	2.804183e+000	2.415560e+000	1.160883e+000
2.338378906250013e-001	2.569808e+000	2.415546e+000	1.063862e+000
2.344238281250013e-001	2.476059e+000	2.415540e+000	1.025054e+000
2.350097656250013e-001	2.382309e+000	2.415533e+000	9.862459e-001
2.394042968750015e-001	1.679186e+000	2.415452e+000	6.951848e-001
2.432128906250017e-001	1.069813e+000	2.415289e+000	4.429336e-001
2.435058593750017e-001	1.022943e+000	2.415268e+000	4.235319e-001
2.437988281250017e-001	9.761533e-001	2.415246e+000	4.041631e-001
2.440917968750017e-001	9.296858e-001	2.415227e+000	3.849268e-001
2.442600832459159e-001	9.033880e-001	2.415217e+000	3.740400e-001
2.444575502929711e-001	8.729273e-001	2.415201e+000	3.614305e-001
2.446288165049615e-001	8.466349e-001	2.415183e+000	3.505469e-001
2.448227840945426e-001	8.169203e-001	2.415158e+000	3.382472e-001
2.451157528445426e-001	7.720754e-001	2.415110e+000	3.196854e-001
2.454087215945426e-001	7.272227e-001	2.415042e+000	3.011222e-001
2.457016903445426e-001	6.823102e-001	2.414934e+000	2.825378e-001
2.459946590945427e-001	6.372600e-001	2.414747e+000	2.639034e-001
2.462876278445427e-001	5.919440e-001	2.414389e+000	2.451734e-001
2.465805965945427e-001	5.462124e-001	2.413683e+000	2.262983e-001
2.468343675950293e-001	5.061713e-001	2.412448e+000	2.098164e-001
2.471004030579849e-001	4.638584e-001	2.410092e+000	1.924650e-001
2.472290827685700e-001	4.433154e-001	2.408191e+000	1.840865e-001
2.473722862143866e-001	4.204201e-001	2.404931e+000	1.748159e-001
2.475322141267213e-001	3.948397e-001	2.399176e+000	1.645731e-001
2.477634290121952e-001	3.578495e-001	2.384740e+000	1.500581e-001
2.480231911075025e-001	3.162890e-001	2.354085e+000	1.343575e-001
2.483161598575025e-001	2.694143e-001	2.287469e+000	1.177783e-001
2.486091286075025e-001	2.225394e-001	2.164833e+000	1.027975e-001
2.489020973575025e-001	1.756644e-001	1.957425e+000	8.974260e-002
2.491950661075025e-001	1.287894e-001	1.637345e+000	7.865746e-002
2.494880348575025e-001	8.191442e-002	1.181089e+000	6.935503e-002
2.497810036075025e-001	3.503942e-002	5.693048e-001	6.154775e-002
2.500739723575025e-001	-1.183557e-002	-2.153684e-001	5.495501e-002
2.503669411075025e-001	-5.871057e-002	-1.190362e+000	4.932163e-002
2.506599098575025e-001	-1.055856e-001	-2.376014e+000	4.443810e-002
2.509528786075025e-001	-1.524606e-001	-3.797115e+000	4.015169e-002
2.512458473575026e-001	-1.993356e-001	-5.484175e+000	3.634741e-002
2.515388161075026e-001	-2.462105e-001	-7.475087e+000	3.293748e-002
2.518317848575026e-001	-2.930855e-001	-9.817206e+000	2.985427e-002
2.521247536075026e-001	-3.399605e-001	-1.257015e+001	2.704507e-002
2.524177223575026e-001	-3.868355e-001	-1.580970e+001	2.446823e-002
2.527106911075026e-001	-4.337105e-001	-1.963335e+001	2.209050e-002
2.530036598575026e-001	-4.805855e-001	-2.416832e+001	1.988494e-002
2.532966286075026e-001	-5.274605e-001	-2.958355e+001	1.782952e-002
2.535895973575026e-001	-5.743355e-001	-3.610804e+001	1.590603e-002
2.538825661075027e-001	-6.212105e-001	-4.405977e+001	1.409927e-002
