time	V(n002)	V(n002)/V(n012)	V(n012)
1.831497438286223e-005	-2.993994e+001	1.573554e+002	-1.902696e-001
1.831597438286223e-005	-2.993994e+001	1.573764e+002	-1.902441e-001
1.831797438286223e-005	-2.993995e+001	1.574182e+002	-1.901937e-001
1.832197438286223e-005	-2.993996e+001	1.575011e+002	-1.900937e-001
1.832997438286223e-005	-2.993999e+001	1.576662e+002	-1.898948e-001
1.834219423920144e-005	-2.994003e+001	1.579196e+002	-1.895904e-001
1.835636368910946e-005	-2.994008e+001	1.582155e+002	-1.892361e-001
1.836875966904204e-005	-2.994012e+001	1.584756e+002	-1.889257e-001
1.837518304406402e-005	-2.994014e+001	1.586107e+002	-1.887650e-001
1.838186733761445e-005	-2.994016e+001	1.587513e+002	-1.885979e-001
1.838802348068609e-005	-2.994019e+001	1.588809e+002	-1.884442e-001
1.840033576682938e-005	-2.994023e+001	1.591409e+002	-1.881366e-001
1.841267657170083e-005	-2.994027e+001	1.594023e+002	-1.878283e-001
1.842625233962904e-005	-2.994031e+001	1.596910e+002	-1.874890e-001
1.842645212953616e-005	-2.994031e+001	1.596953e+002	-1.874840e-001
1.842685170935040e-005	-2.994031e+001	1.597038e+002	-1.874741e-001
1.842695160430396e-005	-2.994031e+001	1.597059e+002	-1.874716e-001
1.842715139421107e-005	-2.994031e+001	1.597101e+002	-1.874666e-001
1.842728874977221e-005	-2.994031e+001	1.597131e+002	-1.874631e-001
1.842754432770550e-005	-2.994031e+001	1.597185e+002	-1.874568e-001
1.842754432846764e-005	-2.994031e+001	1.597185e+002	-1.874568e-001
1.842759120346763e-005	-2.994032e+001	1.597189e+002	-1.874563e-001
1.842760707260826e-005	-2.994032e+001	1.597192e+002	-1.874560e-001
1.842760926987388e-005	-2.994032e+001	1.597192e+002	-1.874559e-001
1.842761024643638e-005	-2.994032e+001	1.597193e+002	-1.874559e-001
1.842761049057700e-005	-2.994032e+001	1.597193e+002	-1.874559e-001
1.842761092766128e-005	-2.994032e+001	1.597193e+002	-1.874559e-001
1.842761099609769e-005	-2.994032e+001	1.597193e+002	-1.874558e-001
1.842761140671615e-005	-2.994032e+001	1.597193e+002	-1.874558e-001
1.842761195420744e-005	-2.994032e+001	1.597193e+002	-1.874558e-001
1.842761304919002e-005	-2.994032e+001	1.597194e+002	-1.874558e-001
1.842761523915518e-005	-2.994032e+001	1.597194e+002	-1.874557e-001
1.842761961908548e-005	-2.994032e+001	1.597195e+002	-1.874556e-001
1.842762837894610e-005	-2.994032e+001	1.597197e+002	-1.874554e-001
1.842764589866733e-005	-2.994032e+001	1.597201e+002	-1.874549e-001
1.842768093810979e-005	-2.994032e+001	1.597209e+002	-1.874540e-001
1.842775101699471e-005	-2.994032e+001	1.597224e+002	-1.874522e-001
1.842789117476454e-005	-2.994032e+001	1.597255e+002	-1.874486e-001
1.842817149030422e-005	-2.994032e+001	1.597316e+002	-1.874414e-001
1.842873212138357e-005	-2.994032e+001	1.597439e+002	-1.874270e-001
1.842985338354228e-005	-2.994032e+001	1.597682e+002	-1.873985e-001
1.843209590785969e-005	-2.994033e+001	1.598165e+002	-1.873420e-001
1.843658095649451e-005	-2.994034e+001	1.599121e+002	-1.872300e-001
1.844555105376415e-005	-2.994037e+001	1.601030e+002	-1.870069e-001
1.846349124830344e-005	-2.994043e+001	1.604875e+002	-1.865593e-001
1.849108634240261e-005	-2.994051e+001	1.610841e+002	-1.858688e-001
1.850404846644824e-005	-2.994054e+001	1.613657e+002	-1.855446e-001
1.851334724707254e-005	-2.994057e+001	1.615681e+002	-1.853124e-001
1.852137426800666e-005	-2.994059e+001	1.617432e+002	-1.851120e-001
1.852867415529292e-005	-2.994061e+001	1.619027e+002	-1.849296e-001
1.853425996898900e-005	-2.994063e+001	1.620251e+002	-1.847900e-001
1.853890473288564e-005	-2.994064e+001	1.621270e+002	-1.846740e-001
1.854473550927916e-005	-2.994066e+001	1.622552e+002	-1.845282e-001
1.854767007460009e-005	-2.994067e+001	1.623197e+002	-1.844549e-001
1.855019757931763e-005	-2.994067e+001	1.623754e+002	-1.843917e-001
1.855285773705972e-005	-2.994068e+001	1.624340e+002	-1.843252e-001
1.855709952313415e-005	-2.994069e+001	1.625275e+002	-1.842192e-001
1.856484839986079e-005	-2.994071e+001	1.626986e+002	-1.840256e-001
1.857250666835867e-005	-2.994074e+001	1.628681e+002	-1.838342e-001
1.858006906593164e-005	-2.994076e+001	1.630358e+002	-1.836452e-001
1.858851065008972e-005	-2.994078e+001	1.632235e+002	-1.834343e-001
1.859976596912023e-005	-2.994082e+001	1.634743e+002	-1.831530e-001
1.861264365650235e-005	-2.994086e+001	1.637622e+002	-1.828313e-001
1.862991673478023e-005	-2.994091e+001	1.641501e+002	-1.823996e-001
1.863024791096730e-005	-2.994091e+001	1.641575e+002	-1.823913e-001
1.863091026334142e-005	-2.994091e+001	1.641724e+002	-1.823748e-001
1.863107585143495e-005	-2.994091e+001	1.641762e+002	-1.823706e-001
1.863140702762202e-005	-2.994092e+001	1.641836e+002	-1.823624e-001
1.863209007850784e-005	-2.994092e+001	1.641990e+002	-1.823453e-001
1.863222371290284e-005	-2.994092e+001	1.642020e+002	-1.823420e-001
1.863224129102784e-005	-2.994092e+001	1.642021e+002	-1.823419e-001
1.863224348829346e-005	-2.994092e+001	1.642021e+002	-1.823418e-001
1.863224934766846e-005	-2.994092e+001	1.642023e+002	-1.823417e-001
1.863225178907471e-005	-2.994092e+001	1.642024e+002	-1.823416e-001
1.863225203321533e-005	-2.994092e+001	1.642024e+002	-1.823416e-001
1.863225789259033e-005	-2.994092e+001	1.642025e+002	-1.823414e-001
1.863226179884033e-005	-2.994092e+001	1.642026e+002	-1.823413e-001
1.863226961134033e-005	-2.994092e+001	1.642028e+002	-1.823411e-001
1.863228523634033e-005	-2.994092e+001	1.642031e+002	-1.823407e-001
1.863231648634033e-005	-2.994092e+001	1.642039e+002	-1.823399e-001
1.863237898634033e-005	-2.994092e+001	1.642053e+002	-1.823383e-001
1.863250398634033e-005	-2.994092e+001	1.642081e+002	-1.823352e-001
1.863275398634033e-005	-2.994092e+001	1.642138e+002	-1.823289e-001
1.863325398634033e-005	-2.994092e+001	1.642252e+002	-1.823162e-001
1.863425398634033e-005	-2.994092e+001	1.642479e+002	-1.822910e-001
1.863625398634033e-005	-2.994093e+001	1.642932e+002	-1.822409e-001
1.864025398634033e-005	-2.994094e+001	1.643834e+002	-1.821409e-001
1.864825398634033e-005	-2.994097e+001	1.645638e+002	-1.819414e-001
1.866064648900827e-005	-2.994101e+001	1.648443e+002	-1.816321e-001
1.867456134203242e-005	-2.994106e+001	1.651608e+002	-1.812843e-001
1.868398011767619e-005	-2.994109e+001	1.653759e+002	-1.810487e-001
1.868995942549452e-005	-2.994110e+001	1.655127e+002	-1.808992e-001
1.869598977914216e-005	-2.994113e+001	1.656508e+002	-1.807485e-001
1.870262024878473e-005	-2.994115e+001	1.658029e+002	-1.805828e-001
1.871565391586575e-005	-2.994119e+001	1.661027e+002	-1.802571e-001
1.872955090056166e-005	-2.994123e+001	1.664235e+002	-1.799099e-001
1.873131720757832e-005	-2.994124e+001	1.664644e+002	-1.798657e-001
1.873484982161165e-005	-2.994125e+001	1.665462e+002	-1.797774e-001
1.873573297511998e-005	-2.994125e+001	1.665667e+002	-1.797554e-001
1.873794085889081e-005	-2.994126e+001	1.666179e+002	-1.797002e-001
1.873974166409139e-005	-2.994127e+001	1.666596e+002	-1.796552e-001
1.873976312733529e-005	-2.994127e+001	1.666601e+002	-1.796546e-001
1.873976312817753e-005	-2.994127e+001	1.666601e+002	-1.796546e-001
1.873976312818740e-005	-2.994127e+001	1.666601e+002	-1.796546e-001
1.873978070631240e-005	-2.994127e+001	1.666603e+002	-1.796545e-001
1.873979657545302e-005	-2.994127e+001	1.666606e+002	-1.796541e-001
1.873979681959365e-005	-2.994127e+001	1.666606e+002	-1.796541e-001
1.873979706373427e-005	-2.994127e+001	1.666606e+002	-1.796541e-001
1.873979743811727e-005	-2.994127e+001	1.666606e+002	-1.796541e-001
1.873979749826855e-005	-2.994127e+001	1.666606e+002	-1.796541e-001
1.873979785917623e-005	-2.994127e+001	1.666606e+002	-1.796541e-001
1.873979834038647e-005	-2.994127e+001	1.666607e+002	-1.796541e-001
1.873979930280695e-005	-2.994127e+001	1.666607e+002	-1.796540e-001
1.873980122764792e-005	-2.994127e+001	1.666607e+002	-1.796540e-001
1.873980507732986e-005	-2.994127e+001	1.666608e+002	-1.796539e-001
1.873981277669373e-005	-2.994127e+001	1.666610e+002	-1.796537e-001
1.873982817542147e-005	-2.994127e+001	1.666614e+002	-1.796533e-001
1.873985897287694e-005	-2.994127e+001	1.666621e+002	-1.796525e-001
1.873992056778790e-005	-2.994127e+001	1.666635e+002	-1.796510e-001
1.873993596651564e-005	-2.994127e+001	1.666639e+002	-1.796506e-001
1.873996676397112e-005	-2.994127e+001	1.666646e+002	-1.796498e-001
1.874002835888207e-005	-2.994127e+001	1.666661e+002	-1.796482e-001
1.874015154870398e-005	-2.994127e+001	1.666690e+002	-1.796451e-001
1.874039792834781e-005	-2.994127e+001	1.666748e+002	-1.796389e-001
1.874089068763546e-005	-2.994127e+001	1.666863e+002	-1.796264e-001
1.874187620621075e-005	-2.994127e+001	1.667094e+002	-1.796016e-001
1.874384724336135e-005	-2.994128e+001	1.667553e+002	-1.795522e-001
1.874778931766253e-005	-2.994129e+001	1.668469e+002	-1.794537e-001
1.875567346626490e-005	-2.994131e+001	1.670301e+002	-1.792570e-001
1.877144176346964e-005	-2.994136e+001	1.673980e+002	-1.788633e-001
1.880297835787912e-005	-2.994145e+001	1.681397e+002	-1.780748e-001
1.881633056331647e-005	-2.994149e+001	1.684557e+002	-1.777410e-001
1.882567262460414e-005	-2.994152e+001	1.686774e+002	-1.775076e-001
1.883323275703019e-005	-2.994154e+001	1.688572e+002	-1.773187e-001
1.884010149240653e-005	-2.994156e+001	1.690209e+002	-1.771471e-001
1.884542816218183e-005	-2.994157e+001	1.691481e+002	-1.770140e-001
1.885042269170885e-005	-2.994159e+001	1.692675e+002	-1.768892e-001
1.885605626401670e-005	-2.994160e+001	1.694024e+002	-1.767484e-001
1.885895291491342e-005	-2.994161e+001	1.694719e+002	-1.766760e-001
1.886214523865275e-005	-2.994162e+001	1.695485e+002	-1.765962e-001
1.886517905170407e-005	-2.994163e+001	1.696214e+002	-1.765204e-001
1.887102905401780e-005	-2.994164e+001	1.697621e+002	-1.763742e-001
1.887832942575208e-005	-2.994167e+001	1.699380e+002	-1.761917e-001
1.888608872958905e-005	-2.994169e+001	1.701253e+002	-1.759978e-001
1.889394091054882e-005	-2.994171e+001	1.703153e+002	-1.758016e-001
1.890367915116378e-005	-2.994174e+001	1.705516e+002	-1.755582e-001
1.891542999498589e-005	-2.994177e+001	1.708376e+002	-1.752646e-001
1.892996191716875e-005	-2.994182e+001	1.711925e+002	-1.749014e-001
1.893227222508042e-005	-2.994183e+001	1.712491e+002	-1.748437e-001
1.893689284090377e-005	-2.994184e+001	1.713624e+002	-1.747282e-001
1.893833678334857e-005	-2.994184e+001	1.713978e+002	-1.746921e-001
1.893985292291560e-005	-2.994185e+001	1.714350e+002	-1.746542e-001
1.894004751486262e-005	-2.994185e+001	1.714398e+002	-1.746494e-001
1.894006509298762e-005	-2.994185e+001	1.714399e+002	-1.746493e-001
1.894006729025324e-005	-2.994185e+001	1.714399e+002	-1.746492e-001
1.894007314962824e-005	-2.994185e+001	1.714401e+002	-1.746491e-001
1.894007559103449e-005	-2.994185e+001	1.714401e+002	-1.746490e-001
1.894007610983332e-005	-2.994185e+001	1.714402e+002	-1.746490e-001
1.894007635397394e-005	-2.994185e+001	1.714402e+002	-1.746490e-001
1.894007669726626e-005	-2.994185e+001	1.714402e+002	-1.746490e-001
1.894007714633196e-005	-2.994185e+001	1.714402e+002	-1.746490e-001
1.894007804446336e-005	-2.994185e+001	1.714402e+002	-1.746489e-001
1.894007984072617e-005	-2.994185e+001	1.714403e+002	-1.746489e-001
1.894008343325179e-005	-2.994185e+001	1.714404e+002	-1.746488e-001
1.894009061830303e-005	-2.994185e+001	1.714406e+002	-1.746486e-001
1.894010498840550e-005	-2.994185e+001	1.714409e+002	-1.746482e-001
1.894013372861045e-005	-2.994185e+001	1.714416e+002	-1.746475e-001
1.894019120902034e-005	-2.994185e+001	1.714431e+002	-1.746460e-001
1.894030616984013e-005	-2.994185e+001	1.714459e+002	-1.746431e-001
1.894053609147970e-005	-2.994185e+001	1.714516e+002	-1.746373e-001
1.894099593475884e-005	-2.994185e+001	1.714630e+002	-1.746257e-001
1.894191562131713e-005	-2.994186e+001	1.714858e+002	-1.746025e-001
1.894375499443370e-005	-2.994186e+001	1.715312e+002	-1.745564e-001
1.894743374066685e-005	-2.994187e+001	1.716217e+002	-1.744644e-001
1.895479123313315e-005	-2.994190e+001	1.718026e+002	-1.742809e-001
1.896695277513882e-005	-2.994193e+001	1.721025e+002	-1.739774e-001
1.898030228637579e-005	-2.994198e+001	1.724334e+002	-1.736437e-001
1.898847198509989e-005	-2.994201e+001	1.726367e+002	-1.734394e-001
1.899435988935092e-005	-2.994202e+001	1.727836e+002	-1.732921e-001
1.900023188179227e-005	-2.994204e+001	1.729301e+002	-1.731453e-001
1.900731982469539e-005	-2.994206e+001	1.731074e+002	-1.729681e-001
1.902036760720250e-005	-2.994211e+001	1.734346e+002	-1.726421e-001
1.903384329198136e-005	-2.994215e+001	1.737738e+002	-1.723053e-001
1.903550030331691e-005	-2.994215e+001	1.738156e+002	-1.722639e-001
1.903881432598801e-005	-2.994216e+001	1.738992e+002	-1.721811e-001
1.903984995807273e-005	-2.994217e+001	1.739254e+002	-1.721552e-001
1.904093262903891e-005	-2.994217e+001	1.739528e+002	-1.721282e-001
1.904093262923644e-005	-2.994217e+001	1.739528e+002	-1.721282e-001
1.904093262924262e-005	-2.994217e+001	1.739528e+002	-1.721282e-001
1.904093262924516e-005	-2.994217e+001	1.739528e+002	-1.721282e-001
1.904095020737016e-005	-2.994217e+001	1.739528e+002	-1.721281e-001
1.904095023788773e-005	-2.994217e+001	1.739528e+002	-1.721281e-001
1.904095026840531e-005	-2.994217e+001	1.739528e+002	-1.721281e-001
1.904095032944046e-005	-2.994217e+001	1.739528e+002	-1.721281e-001
1.904095057358109e-005	-2.994217e+001	1.739528e+002	-1.721281e-001
1.904095095524405e-005	-2.994217e+001	1.739529e+002	-1.721281e-001
1.904095144396179e-005	-2.994217e+001	1.739529e+002	-1.721280e-001
1.904095242139729e-005	-2.994217e+001	1.739529e+002	-1.721280e-001
1.904095437626828e-005	-2.994217e+001	1.739530e+002	-1.721280e-001
1.904095828601025e-005	-2.994217e+001	1.739531e+002	-1.721278e-001
1.904096610549421e-005	-2.994217e+001	1.739533e+002	-1.721276e-001
1.904098174446212e-005	-2.994217e+001	1.739537e+002	-1.721272e-001
1.904101302239795e-005	-2.994217e+001	1.739545e+002	-1.721264e-001
1.904107557826961e-005	-2.994217e+001	1.739561e+002	-1.721248e-001
1.904120069001292e-005	-2.994217e+001	1.739593e+002	-1.721217e-001
1.904145091349954e-005	-2.994217e+001	1.739657e+002	-1.721153e-001
1.904195136047278e-005	-2.994217e+001	1.739785e+002	-1.721027e-001
1.904295225441925e-005	-2.994217e+001	1.740040e+002	-1.720775e-001
1.904495404231221e-005	-2.994218e+001	1.740548e+002	-1.720273e-001
1.904895761809811e-005	-2.994219e+001	1.741562e+002	-1.719272e-001
1.905696476966993e-005	-2.994222e+001	1.743589e+002	-1.717275e-001
1.907297907281356e-005	-2.994226e+001	1.747662e+002	-1.713275e-001
1.910276694027277e-005	-2.994235e+001	1.755297e+002	-1.705828e-001
1.911624759514438e-005	-2.994239e+001	1.758775e+002	-1.702457e-001
1.912564410017141e-005	-2.994242e+001	1.761205e+002	-1.700109e-001
1.913312399447295e-005	-2.994244e+001	1.763144e+002	-1.698241e-001
1.913960029633694e-005	-2.994246e+001	1.764827e+002	-1.696622e-001
1.914485694995751e-005	-2.994247e+001	1.766196e+002	-1.695309e-001
1.915015734344437e-005	-2.994248e+001	1.767578e+002	-1.693984e-001
1.915590101685261e-005	-2.994250e+001	1.769078e+002	-1.692548e-001
1.915885913922218e-005	-2.994251e+001	1.769851e+002	-1.691809e-001
1.916205409562966e-005	-2.994252e+001	1.770688e+002	-1.691010e-001
1.916542301174448e-005	-2.994253e+001	1.771571e+002	-1.690168e-001
1.917182664495140e-005	-2.994254e+001	1.773251e+002	-1.688568e-001
1.917921568411103e-005	-2.994256e+001	1.775193e+002	-1.686721e-001
1.918732902557506e-005	-2.994259e+001	1.777331e+002	-1.684694e-001
1.919541878447283e-005	-2.994261e+001	1.779468e+002	-1.682672e-001
1.920587868470498e-005	-2.994264e+001	1.782239e+002	-1.680058e-001
1.921769052894095e-005	-2.994268e+001	1.785378e+002	-1.677106e-001
1.923319647676785e-005	-2.994272e+001	1.789516e+002	-1.673230e-001
1.923430883081995e-005	-2.994273e+001	1.789814e+002	-1.672952e-001
1.923653353892413e-005	-2.994273e+001	1.790409e+002	-1.672396e-001
1.923708971595017e-005	-2.994274e+001	1.790558e+002	-1.672257e-001
1.923724244310587e-005	-2.994274e+001	1.790599e+002	-1.672219e-001
1.923724244312245e-005	-2.994274e+001	1.790599e+002	-1.672219e-001
1.923724244312759e-005	-2.994274e+001	1.790599e+002	-1.672219e-001
1.923724244313059e-005	-2.994274e+001	1.790599e+002	-1.672219e-001
1.923724244313459e-005	-2.994274e+001	1.790599e+002	-1.672219e-001
1.923728931813459e-005	-2.994274e+001	1.790602e+002	-1.672216e-001
1.923729151540021e-005	-2.994274e+001	1.790603e+002	-1.672216e-001
1.923729737477521e-005	-2.994274e+001	1.790605e+002	-1.672214e-001
1.923730140309552e-005	-2.994274e+001	1.790606e+002	-1.672213e-001
1.923730213551740e-005	-2.994274e+001	1.790606e+002	-1.672212e-001
1.923730311207990e-005	-2.994274e+001	1.790606e+002	-1.672212e-001
1.923730506520489e-005	-2.994274e+001	1.790607e+002	-1.672212e-001
1.923730897145490e-005	-2.994274e+001	1.790608e+002	-1.672211e-001
1.923731678395490e-005	-2.994274e+001	1.790611e+002	-1.672208e-001
1.923733240895489e-005	-2.994274e+001	1.790615e+002	-1.672204e-001
1.923736365895489e-005	-2.994274e+001	1.790624e+002	-1.672196e-001
1.923742615895490e-005	-2.994274e+001	1.790641e+002	-1.672180e-001
1.923755115895489e-005	-2.994274e+001	1.790676e+002	-1.672148e-001
1.923780115895489e-005	-2.994274e+001	1.790745e+002	-1.672083e-001
1.923830115895490e-005	-2.994274e+001	1.790882e+002	-1.671955e-001
1.923930115895489e-005	-2.994274e+001	1.791156e+002	-1.671700e-001
1.924130115895490e-005	-2.994275e+001	1.791698e+002	-1.671194e-001
1.924530115895489e-005	-2.994276e+001	1.792770e+002	-1.670195e-001
1.925330115895489e-005	-2.994279e+001	1.794910e+002	-1.668205e-001
1.926669419793774e-005	-2.994283e+001	1.798510e+002	-1.664869e-001
1.927921940801379e-005	-2.994287e+001	1.801903e+002	-1.661736e-001
1.928628753181321e-005	-2.994289e+001	1.803827e+002	-1.659964e-001
1.928670981693036e-005	-2.994289e+001	1.803942e+002	-1.659859e-001
1.928755438716465e-005	-2.994289e+001	1.804172e+002	-1.659647e-001
1.928924352763324e-005	-2.994290e+001	1.804633e+002	-1.659224e-001
1.929262180857043e-005	-2.994291e+001	1.805554e+002	-1.658378e-001
1.929937837044480e-005	-2.994293e+001	1.807396e+002	-1.656689e-001
1.931289149419355e-005	-2.994297e+001	1.811090e+002	-1.653312e-001
1.932592832855881e-005	-2.994301e+001	1.814668e+002	-1.650054e-001
1.932737946299537e-005	-2.994301e+001	1.815067e+002	-1.649692e-001
1.933028173186848e-005	-2.994302e+001	1.815866e+002	-1.648967e-001
1.933100729908676e-005	-2.994303e+001	1.816066e+002	-1.648785e-001
1.933255763216645e-005	-2.994303e+001	1.816493e+002	-1.648398e-001
1.933264171791082e-005	-2.994303e+001	1.816516e+002	-1.648377e-001
1.933264171808381e-005	-2.994303e+001	1.816516e+002	-1.648377e-001
1.933265929620880e-005	-2.994303e+001	1.816517e+002	-1.648376e-001
1.933265954034943e-005	-2.994303e+001	1.816517e+002	-1.648376e-001
1.933265978449005e-005	-2.994303e+001	1.816517e+002	-1.648376e-001
1.933266002863068e-005	-2.994303e+001	1.816517e+002	-1.648376e-001
1.933266027277130e-005	-2.994303e+001	1.816517e+002	-1.648376e-001
1.933266066159920e-005	-2.994303e+001	1.816518e+002	-1.648376e-001
1.933266115769866e-005	-2.994303e+001	1.816518e+002	-1.648375e-001
1.933266214989757e-005	-2.994303e+001	1.816518e+002	-1.648375e-001
1.933266413429539e-005	-2.994303e+001	1.816519e+002	-1.648374e-001
1.933266810309104e-005	-2.994303e+001	1.816520e+002	-1.648373e-001
1.933266909528995e-005	-2.994303e+001	1.816520e+002	-1.648373e-001
1.933267107968777e-005	-2.994303e+001	1.816521e+002	-1.648373e-001
1.933267504848341e-005	-2.994303e+001	1.816522e+002	-1.648372e-001
1.933268298607470e-005	-2.994303e+001	1.816524e+002	-1.648369e-001
1.933269886125728e-005	-2.994303e+001	1.816529e+002	-1.648365e-001
1.933273061162244e-005	-2.994303e+001	1.816538e+002	-1.648357e-001
1.933279411235275e-005	-2.994303e+001	1.816556e+002	-1.648341e-001
1.933292111381338e-005	-2.994303e+001	1.816591e+002	-1.648309e-001
1.933317511673465e-005	-2.994303e+001	1.816662e+002	-1.648245e-001
1.933368312257717e-005	-2.994303e+001	1.816803e+002	-1.648116e-001
1.933469913426221e-005	-2.994304e+001	1.817086e+002	-1.647861e-001
1.933673115763230e-005	-2.994304e+001	1.817648e+002	-1.647351e-001
1.934079520437248e-005	-2.994306e+001	1.818771e+002	-1.646335e-001
1.934892329785282e-005	-2.994308e+001	1.821015e+002	-1.644307e-001
1.936517948481353e-005	-2.994313e+001	1.825526e+002	-1.640247e-001
1.939325530079319e-005	-2.994321e+001	1.833377e+002	-1.633227e-001
1.940647261857917e-005	-2.994324e+001	1.837097e+002	-1.629922e-001
1.941571053487612e-005	-2.994327e+001	1.839704e+002	-1.627613e-001
1.942314884849039e-005	-2.994329e+001	1.841809e+002	-1.625755e-001
1.942964505744197e-005	-2.994331e+001	1.843651e+002	-1.624131e-001
1.943499819208200e-005	-2.994332e+001	1.845171e+002	-1.622794e-001
1.944061187315219e-005	-2.994334e+001	1.846769e+002	-1.621390e-001
1.944652110085940e-005	-2.994335e+001	1.848454e+002	-1.619913e-001
1.944958661594653e-005	-2.994336e+001	1.849329e+002	-1.619147e-001
1.945305811650479e-005	-2.994337e+001	1.850321e+002	-1.618280e-001
1.945673991181530e-005	-2.994338e+001	1.851375e+002	-1.617359e-001
1.946410350243632e-005	-2.994340e+001	1.853485e+002	-1.615519e-001
1.947151373034714e-005	-2.994342e+001	1.855614e+002	-1.613667e-001
1.948010211161828e-005	-2.994345e+001	1.858087e+002	-1.611520e-001
1.948845275189579e-005	-2.994347e+001	1.860498e+002	-1.609433e-001
1.950010892867331e-005	-2.994351e+001	1.863874e+002	-1.606520e-001
1.951209010202373e-005	-2.994354e+001	1.867357e+002	-1.603525e-001
1.951421003977087e-005	-2.994355e+001	1.867975e+002	-1.602995e-001
1.951844991526514e-005	-2.994356e+001	1.869211e+002	-1.601935e-001
1.951950988413871e-005	-2.994356e+001	1.869521e+002	-1.601671e-001
1.952215980632264e-005	-2.994357e+001	1.870295e+002	-1.601008e-001
1.952321977519621e-005	-2.994357e+001	1.870604e+002	-1.600743e-001
1.952534799395017e-005	-2.994358e+001	1.871227e+002	-1.600211e-001
1.952536702500181e-005	-2.994358e+001	1.871232e+002	-1.600207e-001
1.952536702501168e-005	-2.994358e+001	1.871232e+002	-1.600207e-001
1.952538460313668e-005	-2.994358e+001	1.871233e+002	-1.600206e-001
1.952538680040230e-005	-2.994358e+001	1.871234e+002	-1.600205e-001
1.952539265977730e-005	-2.994358e+001	1.871236e+002	-1.600204e-001
1.952539681016792e-005	-2.994358e+001	1.871237e+002	-1.600203e-001
1.952539729844917e-005	-2.994358e+001	1.871237e+002	-1.600202e-001
1.952539742051948e-005	-2.994358e+001	1.871237e+002	-1.600202e-001
1.952539815294136e-005	-2.994358e+001	1.871237e+002	-1.600202e-001
1.952539912950386e-005	-2.994358e+001	1.871238e+002	-1.600202e-001
1.952540108262886e-005	-2.994358e+001	1.871238e+002	-1.600201e-001
1.952540498887886e-005	-2.994358e+001	1.871240e+002	-1.600200e-001
1.952541280137886e-005	-2.994358e+001	1.871242e+002	-1.600198e-001
1.952542842637886e-005	-2.994358e+001	1.871247e+002	-1.600194e-001
1.952545967637886e-005	-2.994358e+001	1.871256e+002	-1.600186e-001
1.952552217637886e-005	-2.994358e+001	1.871275e+002	-1.600170e-001
1.952564717637886e-005	-2.994358e+001	1.871312e+002	-1.600139e-001
1.952589717637886e-005	-2.994358e+001	1.871386e+002	-1.600076e-001
1.952639717637886e-005	-2.994358e+001	1.871534e+002	-1.599949e-001
1.952739717637886e-005	-2.994359e+001	1.871829e+002	-1.599697e-001
1.952939717637886e-005	-2.994359e+001	1.872416e+002	-1.599195e-001
1.953339717637886e-005	-2.994361e+001	1.873588e+002	-1.598196e-001
1.954139717637886e-005	-2.994363e+001	1.875932e+002	-1.596200e-001
1.955417587198074e-005	-2.994367e+001	1.879691e+002	-1.593010e-001
1.956685285990016e-005	-2.994371e+001	1.883441e+002	-1.589841e-001
1.957378551451873e-005	-2.994373e+001	1.885499e+002	-1.588106e-001
1.958003722697801e-005	-2.994375e+001	1.887359e+002	-1.586542e-001
1.958633867579890e-005	-2.994377e+001	1.889236e+002	-1.584967e-001
1.959894157344067e-005	-2.994380e+001	1.893001e+002	-1.581817e-001
1.961146961666614e-005	-2.994384e+001	1.896758e+002	-1.578686e-001
1.961247896693553e-005	-2.994385e+001	1.897061e+002	-1.578434e-001
1.961449766747431e-005	-2.994385e+001	1.897668e+002	-1.577929e-001
1.961605112062329e-005	-2.994386e+001	1.898135e+002	-1.577541e-001
1.961606738318434e-005	-2.994386e+001	1.898140e+002	-1.577537e-001
1.961608496130933e-005	-2.994386e+001	1.898140e+002	-1.577536e-001
1.961608520544996e-005	-2.994386e+001	1.898141e+002	-1.577536e-001
1.961608544959058e-005	-2.994386e+001	1.898141e+002	-1.577536e-001
1.961608569373121e-005	-2.994386e+001	1.898141e+002	-1.577536e-001
1.961608593787183e-005	-2.994386e+001	1.898141e+002	-1.577536e-001
1.961608630408277e-005	-2.994386e+001	1.898141e+002	-1.577536e-001
1.961608657874097e-005	-2.994386e+001	1.898141e+002	-1.577536e-001
1.961608697476243e-005	-2.994386e+001	1.898142e+002	-1.577535e-001
1.961608747826688e-005	-2.994386e+001	1.898142e+002	-1.577535e-001
1.961608848527577e-005	-2.994386e+001	1.898142e+002	-1.577535e-001
1.961609049929356e-005	-2.994386e+001	1.898143e+002	-1.577534e-001
1.961609452732914e-005	-2.994386e+001	1.898144e+002	-1.577533e-001
1.961610258340030e-005	-2.994386e+001	1.898147e+002	-1.577531e-001
1.961611869554262e-005	-2.994386e+001	1.898152e+002	-1.577527e-001
1.961615091982725e-005	-2.994386e+001	1.898162e+002	-1.577519e-001
1.961621536839651e-005	-2.994386e+001	1.898181e+002	-1.577502e-001
1.961634426553505e-005	-2.994386e+001	1.898221e+002	-1.577470e-001
1.961660205981211e-005	-2.994386e+001	1.898299e+002	-1.577404e-001
1.961711764836624e-005	-2.994386e+001	1.898456e+002	-1.577274e-001
1.961814882547451e-005	-2.994386e+001	1.898769e+002	-1.577014e-001
1.962021117969103e-005	-2.994387e+001	1.899393e+002	-1.576497e-001
1.962433588812408e-005	-2.994388e+001	1.900636e+002	-1.575466e-001
